Essay	Attribution	Description	Label	License	Manifest	Title	URL	
20c-salmon-biography	Josh Tilley, CC BY-SA 4.0, via Wikimedia Commons		St Nicholas Church, Harbledown				https://upload.wikimedia.org/wikipedia/commons/3/3b/St_Nicholas_Church_Harbledown_1.jpg	
20c-salmon-biography	Michelle Crowther		1, London Road, Canterbury				https://stor.artstor.org/stor/f7f77d64-c2cc-428e-a73f-c954aa757393	
20c-salmon-biography	Chris Whippet		Church Hill, Harbledown				https://upload.wikimedia.org/wikipedia/commons/9/9d/Church_Hill%2C_Harbledown_%28geograph_3757803%29.jpg	
20c-salmon-biography	Erogers148, CC BY-SA 4.0, via Wikimedia Commons		Martin Guerre				https://upload.wikimedia.org/wikipedia/commons/5/50/Martin_Guerre.jpg	
20c-salmon-biography	Storye book, CC BY 3.0, via Wikimedia Commons		The Beaney Institute				https://upload.wikimedia.org/wikipedia/commons/a/a7/Beaney_Institute_003.jpg	
20c-salmon-biography	Anonymous, Unknown author, Public domain, via Wikimedia Commons		Rupert Thomas Gould, 1942				https://upload.wikimedia.org/wikipedia/commons/4/4b/Rupert_Gould.png	
20c-tourtel-biography	©Canterbury Museums and Galleries		Mary Tourtel at her home in Palace Street, Canterbury. Circa 1895.				images/tourtelcantmus.jpg	
20c-tourtel-biography	© Martin Crowther		The Sidney Cooper Gallery				/20c/images/sidneycooper.jpg	
20c-tourtel-biography			©Canterbury Museums and Galleries. Three Little Foxes.				images/tourtel4cantmus.jpg	
20c-tourtel-biography	©Canterbury Museums and Galleries		Gentleness from ‘Horses at Work’				images/tourtel3cantmus.jpg	
20c-tourtel-biography	©Canterbury Museums and Galleries		Kicking from ‘Horses at Work’				images/tourtel2cantmus.jpg	
20c-tourtel-biography	©Canterbury Museums and Galleries		Canterbury Cloisters				images/tourtel5cantmus.jpg	
20c-tourtel-biography			© Martin Crowther				images/tourtelgrave.jpg	
20c-waterer-biography			Gladys Waterer, as Mrs Squeers, Dickens Festival 1939				images/GettyImages-1053502770 Gladys Waterer1.jpg	
20c-waterer-biography	 Broadstairs bandstand performance by Phillip Perry, CC BY-SA 2.0, via Wikimedia Commons		Broadstairs				https://upload.wikimedia.org/wikipedia/commons/d/de/Broadstairs_bandstand_performance_-_geograph.org.uk_-_2053865.jpg	
20c-waterer-biography	Unknown authorUnknown author, Public domain, via Wikimedia Commons		Margate Parade 1904				https://upload.wikimedia.org/wikipedia/commons/4/49/Margate_parade_1904.jpg	
20c-waterer-biography	Internet Archive Book Images, No restrictions, via Wikimedia Commons		David Copperfield, 1850				https://upload.wikimedia.org/wikipedia/commons/d/d8/David_Copperfield_%281850%29_%2814593575778%29.jpg	
20c-waterer-biography	Ramsgate Marina by Don Barber, CC BY-SA 2.0, via Wikimedia Commons		Ramsgate Marina				https://upload.wikimedia.org/wikipedia/commons/3/3a/Ramsgate_Marina_-_geograph.org.uk_-_1907412.jpg	
20c-powell-cotton-biography DELETE	Quex Park Museum		Tony				images/Tony Archaeologist.jpg	
20c-powell-cotton-biography DELETE	Quex Park Museum		Truck, Tony and Joao.jpg				images/1936 R2-12 Our truck Tony and Joao.jpg	
20c-coward-biography	Allan Warren, via Wikimedia Commons		Noël Coward	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/a/ae/Noel_Coward_Allan_warren_edit_1.jpg	
20c-coward-biography	David Anstiss		The Old House, Goldenhurst	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/a/ab/The_Old_House%2C_Goldenhurst%2C_Kent.jpg	
20c-coward-biography	Daniel Vincent		White Cliffs				https://stor.artstor.org/stor/5aee558d-22f7-4227-9dbc-4a0a188399e9	
20c-coward-biography	Graham Horn,via Wikimedia Commons		White Cliffs at St. Margaret's Bay	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/1/15/White_cliffs_at_St._Margaret%27s_Bay_-_geograph.org.uk_-_2139591.jpg	
20c-coward-biography	Fortheloveofknowledge, via Wikimedia Commons		Ian Fleming bronze bust by Anthony Smith	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/e/ee/Ian-Fleming-bronze-bust-by-sculptor-Anthony-Smith.jpg	
20c-terry-biography	 Window & Grove, CC BY-SA 4.0 <https://creativecommons.org/licenses/by-sa/4.0>, via Wikimedia Commons 		Photograph of Ellen Terry as Margaret in Faust, Lyceum Theatre.				https://upload.wikimedia.org/wikipedia/commons/1/1b/Ellen_Terry_as_Margaret.jpg	
20c-terry-biography	From Wikimedia Commons, the free media repository		Ellen Terry as Mamillius				https://upload.wikimedia.org/wikipedia/commons/2/27/Ellen_Terry_3.jpg	
20c-terry-biography	Paul the Archivist, CC BY-SA 4.0, via Wikimedia Commons		Lyceum Theatre, Wellington St, London				https://upload.wikimedia.org/wikipedia/commons/d/d3/Lyceum_Theatre%2C_Wellington_St%2C_London.jpg	
20c-terry-biography	Poliphilo, CC0, via Wikimedia Commons		Smallhythe Place				https://upload.wikimedia.org/wikipedia/commons/5/52/Smallhythe_Place%2C_Kent_1.jpg	
20c-terry-biography	The Woolpack Hotel, Tenterden by Oast House Archive, CC BY-SA 2.0, via Wikimedia Commons		Tenterden				https://upload.wikimedia.org/wikipedia/commons/3/37/The_Woolpack_Hotel%2C_Tenterden_-_geograph.org.uk_-_2123859.jpg	
20c-terry-biography	 Photograph by Clem Rutter, Rochester, Kent. (www.clemrutter.net)., CC BY-SA 4.0, via Wikimedia Commons		Kentish countryside				https://upload.wikimedia.org/wikipedia/commons/9/95/Wealden_countryside_3194.JPG	
20c-terry-biography	Robin Webster / Small Hythe rectory		Priest’s House				https://upload.wikimedia.org/wikipedia/commons/0/0c/Priest%27s_House_Small_Hythe_Kent_Geograph-1641754-by-Robin-Webster.jpg	
20c-terry-biography	WyrdLight-McCallum Photography www.wyrdlight.eu, CC BY-SA 3.0, via Wikimedia Commons		Bodiam Castle				https://upload.wikimedia.org/wikipedia/commons/7/7b/Bodiam-castle-10My8-1185.jpg	
20c-eliot-biography	© Martin Crowther		Blue Plaque at Nayland Rock Shelter				https://stor.artstor.org/stor/bf760fe0-4461-43e7-abf2-231fef1033d4	
20c-eliot-biography	© Martin Crowther		Nayland Rock Shelter				https://stor.artstor.org/stor/3732a411-bdb3-4fe9-a464-1aeb2ac8d7ad	
20c-eliot-biography	© Martin Crowther		Margate				https://stor.artstor.org/stor/6b2b48c1-ee71-4b39-88a1-7b4bff52ae2e	
20c-eliot-biography	© Martin Crowther		Seats inside Nayland Rock Shelter				https://stor.artstor.org/stor/43f708f9-0d08-4e7a-9f99-50e869e44ac2	
20c-richborough			Richborough Ferry 1916-1919				images/thumbnail_Richborough Ferry 1916-19 PC19-077.jpg	
20c-richborough	Lisa Hawkins		Wantsum Channel near the railway lines				https://stor.artstor.org/stor/2dbb351f-a888-41cd-87ef-eba4780a11c9	
20c-richborough			Richborough Ferry 1916-19				images/thumbnail_Unloading Train Ferry 1919.jpg	
20c-richborough	John Lavery, Imperial War Museum, Public domain, via Wikimedia Commons		Richborough, 1917. A Cross-channel Ferry by John Lavery				https://upload.wikimedia.org/wikipedia/commons/2/2a/Richborough%2C_1917._A_Cross-channel_Ferry_by_John_Lavery.jpg	
20c-winbolt-biography			Roman Folkestone by S.E. Winbolt				images/RomanFolkestone by Winbolt MJC.jpg	
20c-winbolt-biography	Lesley Smith / Folkestone Roman Villa, Wear Bay Road		Folkestone Roman Villa, Wear Bay Road				https://upload.wikimedia.org/wikipedia/commons/b/be/Folkestone_Roman_Villa%2C_Wear_Bay_Road_%28geograph_2573346%29.jpg	
20c-winbolt-biography	The Portable Antiquities Scheme/ The Trustees of the British Museum, CC BY-SA 2.0, via Wikimedia Commons		Mosaic fragment				https://upload.wikimedia.org/wikipedia/commons/e/e9/Mosaic_fragment._%28FindID_69499%29.jpg	
20c-winbolt-biography	Mutzy, CC BY-SA 3.0, via Wikimedia Commons		Across the site of the Roman villa				https://upload.wikimedia.org/wikipedia/commons/2/2f/Across_the_site_of_the_Roman_villa_-_panoramio.jpg	
20c-winbolt-biography			Roman Folkestone by S.E. Winbolt				images/Roman Folkestone inside MJC.jpg	
20c-winbolt-biography	Ian Capper / Farmhouse, St Radigund's Abbey Farm		Farm House at St Radegund’s Abbey				https://upload.wikimedia.org/wikipedia/commons/e/e9/Farmhouse%2C_St_Radigund%27s_Abbey_Farm_%28geograph_4901835%29.jpg	
20c-winbolt-biography	© Copyright Wayland Smith and licensed for reuse under this Creative Commons Licence.		Folkestone Library				https://s2.geograph.org.uk/geophotos/06/44/15/6441598_45f93e8d_1024x1024.jpg	
20c-fordmadoxford-biography	not stated, Public domain, via Wikimedia Commons		Ford Madox Heuffer	Public Domain			https://upload.wikimedia.org/wikipedia/commons/6/67/Picture_of_Ford_Madox_Hueffer.jpg	
20c-fordmadoxford-biography	David Anstiss via Wikimedia Commons		Close-up of Bonnington Village Sign	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/d/d6/Close-up_of_Bonnington_Village_Sign_-_geograph.org.uk_-_2084868.jpg	
20c-fordmadoxford-biography	Christopher Hilton		Pent Farm, Postling	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/6/6e/Pent_Farm%2C_Postling_%28geograph_3467328%29.jpg	
20c-fordmadoxford-biography	David Anstiss via Wikimedia Commons		View of Aldington Knoll	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/0/03/View_of_Aldington_Knoll_-_geograph.org.uk_-_2127422.jpg	
20c-fordmadoxford-biography	B1975.4.329 Yale Center for British Art via Wikimedia Commons		Romney Marsh by Harold Gilman	CC0			https://upload.wikimedia.org/wikipedia/commons/9/98/Harold_Gilman_-_Romney_Marsh_-_B1975.4.329_-_Yale_Center_for_British_Art.jpg	
edwin-drood-curated-walk	Benjamin Mortley		Rochester Cathedral				https://stor.artstor.org/stor/44be2f2c-2f9a-48a2-8cc2-e009206ac344	
edwin-drood-curated-walk	Poliphilo, CC0, via Wikimedia Commons		Rochester Cathedral Crypt				https://upload.wikimedia.org/wikipedia/commons/9/9e/Rochester_Cathedral_crypt_1.jpg	
edwin-drood-curated-walk	Benjamin Mortley		The Gatehouse				https://stor.artstor.org/stor/4eeec435-8628-4798-b754-cdfb0f2a094e	
edwin-drood-curated-walk	Benjamin Mortley		College Gate				https://stor.artstor.org/stor/bf19e774-7bbc-468e-b913-61257c0eb034	
edwin-drood-curated-walk	Benjamin Mortley		Chalet				https://stor.artstor.org/stor/11fbd10c-4977-45e6-8713-df4c593a5574	
edwin-drood-curated-walk	Benjamin Mortley		Eastgate House				https://stor.artstor.org/stor/4bcb5ff3-1a7b-4d15-943d-36c283e418e0	
edwin-drood-curated-walk			Miss Twinkleton's Fine Coffee House				images/Fig 5 Miss Twinkleton's Fine Coffee House.jpg	
edwin-drood-curated-walk	Benjamin Mortley		Rochester High Street				https://stor.artstor.org/stor/2cfcb41f-c781-4914-96e3-48310cb5c5c4	
edwin-drood-curated-walk	Internet Archive Book Images, No restrictions, via Wikimedia Commons		Minor Canon Row				https://upload.wikimedia.org/wikipedia/commons/b/ba/Charles_Dickens_and_Rochester_%281880%29_%2814788137593%29.jpg	
edwin-drood-curated-walk			1870 Title page				images/Fig 7 1870 title page.jpg	
edwin-drood-curated-walk	N Chadwick, CC BY-SA 2.0 via Wikimedia Commons		Derelict Slipway, River Medway				https://upload.wikimedia.org/wikipedia/commons/a/a0/Derelict_Slipway%2C_River_Medway_-_geograph.org.uk_-_1844091.jpg	
edwin-drood-curated-walk	By kind permission of David Perdue		Dickens' Rochester/Chatham				https://stor.artstor.org/stor/cc1b9669-0996-475c-bba2-692467a50043	
dickens-medway	by Marathon, CC BY-SA 2.0, via Wikimedia Commons		Footpath across Great Clane Lane Marshes to Chalk				https://upload.wikimedia.org/wikipedia/commons/4/42/Footpath_across_Great_Clane_Lane_Marshes_to_Chalk_-_geograph.org.uk_-_2118639.jpg	
dickens-medway			Dickens World Site				images/Dickens World.jpg	
dickens-medway			Charles Dicken's sign, Higham				images/thumbnail_2Charles Dickens sign Higham.jpg	
dickens-medway	Benjamin Mortley		Eastgate House				https://stor.artstor.org/stor/9aff6e05-5788-4668-a69b-fbf5f2b7006b	
dickens-medway			Cheese Room				images/Cheese room.jpg	
dickens-medway			House Wine emporium				images/Wine emporium.jpg	
dickens-medway			Dickens Inn				images/Dickens Inn.jpg	
dickens-medway			Gads Hill steps				images/Gads steps.jpg	
dickens-medway	Harper, Charles George, 1863-1943, No restrictions, via Wikimedia Commons		The Dover Road: Annals of an Ancient Turnpike				https://upload.wikimedia.org/wikipedia/commons/7/79/The_Dover_road_-_annals_of_an_ancient_turnpike_%281922%29_%2820995540465%29.jpg	
dickens-medway	Daniel Turner, Public domain, via Wikimedia Commons		Chatham				https://upload.wikimedia.org/wikipedia/commons/0/0f/Chatham_Reach%2C_Kent%2C_by_Daniel_Turner_KT_HDCH_02_004.jpg	
dickens-medway	Copyright Ancestryimages.com n4335		Chatham Dock Yard, engraved by R.Roffe after a drawing by G.Shepherd, published in W.H.Ireland's The County of Kent, 1832.				/dickens/images/Chatham Dockyard.jpg	
dickens-medway	ClemRutter, CC BY-SA 4.0, via Wikimedia Commons		Rochester Guildhall Museum				https://upload.wikimedia.org/wikipedia/commons/1/1c/Rochester_Guildhall_Museum%2C_High_Street_5231.jpg	
great-expectations-cooling	© The British Library Board ktc28b20f001r.		Cooling				/images/Cooling.JPG	
great-expectations-cooling			Cooling Churchyard				/images/Cooling churchyard.jpg	
great-expectations-cooling	Paul Farmer, CC BY-SA 2.0, via Wikimedia Commons		Porch of St James's Church, Cooling				https://upload.wikimedia.org/wikipedia/commons/9/9e/Porch_of_St._James_Church%2C_Cooling_-_geograph.org.uk_-_1364156.jpg	
great-expectations-cooling	David Anstiss		Cooling Marshes				https://upload.wikimedia.org/wikipedia/commons/2/23/Cooling_Marshes_-_geograph.org.uk_-_1116640.jpg	
dickens-fort-house			Broadstairs				images/broadstairsCO.JPG	
dickens-fort-house			Bleak House -Fort House - as Dickens would have known it ©Elgate Postcards, Margate				images/Bleak House in the time of Dickens.JPG	
dickens-fort-house			Early 20C postcard of Bleak House (formerly Fort House)				images/Bleak_house_postcard.jpg	
dickens-fort-house	Collection of the Canton Museum of Art, Purchased by the Canton Museum of Art, 2017.83		Childe Hassam, Bleak House, Broadstairs, 1889				images/HassamHIGHRES.jpg	
dickens-fort-house	Martin Crowther		Broadstairs				images/Bleak House Broadstairs MJC.jpg	
dickens-dover	James Webb, Public domain, via Wikimedia Commons		Fisherboats in Dover, 1867				https://upload.wikimedia.org/wikipedia/commons/6/6e/James_Webb_Anlandende_Fischerboote_im_Hafen_von_Dover_1867.jpg	
dickens-dover							https://stor.artstor.org/stor/5fd29544-ad48-4ef4-8e7a-74cb1f11165f	
dickens-dover	Jan Theodoor Kruseman, Public domain, via Wikimedia Commons		View on Dover, 1858				https://upload.wikimedia.org/wikipedia/commons/0/09/View_on_Dover%2C_by_Jan_Theodoor_Kruseman.jpg	
dickens-dover	Martin Crowther		Blue Plaque commemorating Dickens visit to Dover				https://stor.artstor.org/stor/2751b76f-4da8-4961-b70d-eff26866c8b2	
dickens-dover	Martin Crowther		Camden Crescent, Dover				https://stor.artstor.org/stor/71ff761a-59b2-48d3-af90-1a207e12ad6b	
dickens-dover	Martin Crowther		Camden Crescent, Dover				https://stor.artstor.org/stor/61b0b13d-f9de-432b-a628-1706a79d3cf4	
dickens-dover	Wood engraving by J. Leech., Wellcome Collection		A man dressing in a bathing machine				https://upload.wikimedia.org/wikipedia/commons/d/d8/A_man_dressing_in_a_bathing_machine._Wood_engraving_by_J._Le_Wellcome_V0020077.jpg	
great-expectations-ship-and-lobster	© Ken Moffatt		Ship and Lobster				https://stor.artstor.org/stor/87dff019-2bdb-408a-b9a6-2c7952a1d686	
great-expectations-ship-and-lobster			He was taken aboard and instantly manacled				https://upload.wikimedia.org/wikipedia/commons/5/59/%22He_was_taken_on_board%2C_and_instantly_manacled_at_the_wrists_and_ankles.%22.jpeg	
great-expectations-ship-and-lobster	J. Clayton Clarke (		Escaped convict Magwitch				https://upload.wikimedia.org/wikipedia/commons/e/e7/Escaped_convict_Magwitch%2C_by_J._Clayton_Clarke_%28Kyd%29%2C_c._1900.jpg	
great-expectations-ship-and-lobster	F. A. Fraser, Public domain, via Wikimedia Commons		Magwitch and Compeyson struggling by F.A. Fraser				https://upload.wikimedia.org/wikipedia/commons/f/f1/Magwitch_and_Copeyson_struggling%2C_by_F.A._Fraser.jpeg	
david-copperfield-nuckells-place	Internet Archive Book Images, No restrictions, via Wikimedia Commons		David Copperfield, 1850				https://upload.wikimedia.org/wikipedia/commons/d/d8/David_Copperfield_%281850%29_%2814593575778%29.jpg	
david-copperfield-nuckells-place			2 Nuckell's Place later became Dickens House. Or - to add to the confusion - Dickens' House				https://stor.artstor.org/stor/14998065-2aae-464e-9015-45036a05a19b	
david-copperfield-nuckells-place	Wikimedia commons		David Copperfield				https://upload.wikimedia.org/wikipedia/commons/6/6c/David_Copperfield.jpg	
broadstairs-19th-century	©The British Library Boardc13874-68		Broadstairs				images/c13874-68 Broadstairs.jpg	
broadstairs-19th-century	©ICVWW		M.E. Braddon and family				/19c/images/braddon family.jpg	
broadstairs-19th-century	Snapshots Of  The Past, CC BY-SA 2.0, via Wikimedia Commons		York Gate, Broadstairs				https://upload.wikimedia.org/wikipedia/commons/c/ca/York_Gate_Broadstairs_England.jpg	
broadstairs-19th-century	The Magic Posters Collection, Harry Ransom Center, The University of Texas at Austin		Bosco at the Assembly Rooms, Broadstairs, undated playbill with 1871 program attached				images/p15878coll5_69_large.jpg	
broadstairs-19th-century	©The British Library Board c029084022-089 Evan.2795		Alfred Capper				images/AlfredCapper.jpg	
broadstairs-19th-century	Unknown authorUnknown author, Public domain, via Wikimedia Commons		From the gardens, Broadstairs				https://upload.wikimedia.org/wikipedia/commons/8/8a/From_the_gardens%2C_Broadstairs%2C_England.jpg	
broadstairs-19th-century	National Gallery of Ireland, Public domain, via Wikimedia Commons		Sir Robert Staples, 12th Baronet: On the Beach, Broadstairs, 1899				https://upload.wikimedia.org/wikipedia/commons/0/00/On_the_Beach%2C_Broadstairs%2C_Kent_.PNG	
david-copperfield-goodwin-sands	George. Cruikshank (the original illustrator of _Oliver Twist_.)		The Wreck on the Goodwin Sands				/dickens/images/the-wreck-on-the-goodwin-sands.jpg	
david-copperfield-goodwin-sands	Skeppsbrott - Sjöhistoriska museet, via Wikimedia Commons		Goodwin Sands				https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Skeppsbrott_-_Sj%C3%B6historiska_museet_-_S_0902.tif/lossy-page1-3868px-Skeppsbrott_-_Sj%C3%B6historiska_museet_-_S_0902.tif.jpg	
david-copperfield-goodwin-sands	©Elgate Postcards, Margate		Bleak House -Fort House - as Dickens would have known it				https://stor.artstor.org/stor/d301f78e-3342-4822-82ad-c1d5b428d6db	
david-copperfield-goodwin-sands	Lionel Percy Smythe, Public domain, via Wikimedia Commons		A thick night off the Goodwin Sands,  the subject suggested by an article in _Household Words_				https://upload.wikimedia.org/wikipedia/commons/6/6d/A_thick_night_off_the_Goodwins_RMG_PX9959.jpg	
dickens-folkestone	By kind permission of Martin Crowther		The Harbour, Folkestone, looking east by George Barnard				https://stor.artstor.org/stor/e3916d2b-2c0e-4bac-b403-53c9ac4ccb84	
dickens-folkestone	Martin Crowther		Blue Plaque				https://stor.artstor.org/stor/d306de51-dc71-4369-9416-2306342424d1	
dickens-folkestone	Martin Crowther		3, Albion Villas				https://stor.artstor.org/stor/976ac6dd-9111-43f0-8d31-ddc807990e24	
dickens-folkestone	Published by the Frederick Hotels Group, 1902		Pavilionstone				images/smaller pavilionstone.JPG	
dickens-folkestone			A Christmas Carol				https://stor.artstor.org/stor/2e5c30ff-5b87-40d2-9bae-52961b0a1a51	
dickens-folkestone	Fredfolkestonelondon, CC BY-SA 4.0, via Wikimedia Commons		Bandstand on the Leas, Folkestone				https://upload.wikimedia.org/wikipedia/commons/f/fe/Folkestone%2C_The_Leas%2C_Bandstand.jpg	
dickens-folkestone	Public domain, via Wikimedia Commons		Illustrated London News				https://upload.wikimedia.org/wikipedia/commons/b/b8/Staplehurst_rail_crash.jpg	
dickens-folkestone	Photochrom Print Collection, Public domain, via Wikimedia Commons		The Leas, Folkestone				https://upload.wikimedia.org/wikipedia/commons/f/f3/The_Lees_-i.e.%2C_Leas-%2C_Folkestone%2C_England-LCCN2002696746.jpg	
bleak-house-deal	Gabriel Bray, Public domain, via Wikimedia Commons		A small cottage at Middle, Deal in Kent, August 1784				https://upload.wikimedia.org/wikipedia/commons/1/17/%27A_small_cottage_at_Middle_Deal_in_Kent%2C_June_74%27_%28Bray_album%29_RMG_PT1981.tiff	
bleak-house-deal	Philip Halling		Admiralty Mews, Deal	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/7/72/Admiralty_Mews%2C_Deal_-_geograph.org.uk_-_1407334.jpg	
tale-two-cities	Benjamin Mortley		Gads Hill				https://stor.artstor.org/stor/5c3cfffa-911e-44cf-ab35-28b94bf80418	
tale-two-cities	Harper, Charles George, 1863-1943, No restrictions, via Wikimedia Commons		The Dover Road: Annals of an Ancient Turnpike				https://upload.wikimedia.org/wikipedia/commons/7/79/The_Dover_road_-_annals_of_an_ancient_turnpike_%281922%29_%2820995540465%29.jpg	
tale-two-cities	Painted by Elisa Hudson		Millenium Mural, Canterbury				https://stor.artstor.org/stor/3804b801-3aa0-4e06-97fa-d8793febc878	
tale-two-cities	Drawn by G.Shepherd		Snargate St, Dover, 1830				https://stor.artstor.org/stor/1f7f1801-76e2-4b52-8fa1-996e0d735573	
tale-two-cities	Illustrated London News, Public domain, via Wikimedia Commons		Staplehurst rail crash				https://upload.wikimedia.org/wikipedia/commons/b/b8/Staplehurst_rail_crash.jpg	
mobile-landscapes	©Carolyn Oulton		A selection of books about Dickens and place				images/Dickens_Land_books.jpg	
mobile-landscapes	by kind permission of Patrick Marrin		Baynes's Map of the Environs of Gravesend, 1864				https://stor.artstor.org/stor/267a9b45-9c4f-4db0-843a-67931fc83467	
mobile-landscapes	Benjamin Mortley		Swiss Chalet				https://stor.artstor.org/stor/11fbd10c-4977-45e6-8713-df4c593a5574	
mobile-landscapes	Benjamin Mortley		Rochester High Street				https://stor.artstor.org/stor/2cfcb41f-c781-4914-96e3-48310cb5c5c4	
mobile-landscapes	Benjamin Mortley		Benjamin High Street				https://stor.artstor.org/stor/04e9631a-5523-4e71-95cf-41e21e51b8c4	
mobile-landscapes						Broadstairs	images/Broadstairs.jpg	
mobile-landscapes	©Martin Crowther					Dickens Museum	https://stor.artstor.org/stor/e8ea25b0-76d8-4eac-93e6-d1c2838da651	
mobile-landscapes	Childe Hassam (American, 1859-1935). Watercolor on paper, 13 1/2 x 9 3/4 in. Canton Museum of Art Collection, Canton, Ohio, USA, 2017.83					Bleak House, Broadstairs, 1889	images/HassamHIGHRES.jpg	
mobile-landscapes	©Carolyn Oulton					Aunt Betsey's parlour	images/Dickens_House_PH.png	
mobile-landscapes	©Carolyn Oulton					Cream tea	https://stor.artstor.org/stor/a44f44d7-8226-47fe-9762-90595ead4cf4	
mobile-landscapes	©Michelle Crowther		Albion Hotel, Broadstairs				https://stor.artstor.org/stor/079a54df-5a5a-484f-9ebe-3bc9fa0f031b	
mobile-landscapes	©Michelle Crowther		Augustine House Library				https://stor.artstor.org/stor/6680eb0e-67fe-4e0a-bd39-f2ab91fdaa61	
mobile-landscapes	©Michelle Crowther					Augustine House interior	https://stor.artstor.org/stor/48b30422-8835-4e77-892d-50a1a82b35c2	
mobile-landscapes			Lady Wootton's Green, Canterbury, 2021				https://stor.artstor.org/stor/f5acfe60-3c2c-4d9e-979f-2ec2896ebb2d	
mobile-landscapes	Nat Lowden and Sara Gelencer		The House of Agnes				https://stor.artstor.org/stor/aaceb5d3-7946-4843-8443-d6663752501a	
mobile-landscapes	DaKey2insight, via Wikimedia Commons		The Abode Hotel, Canterbury	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/6/6f/Abode_Hotel_Canterbury.jpg	
mobile-landscapes					https://raw.githubusercontent.com/kent-map/kent/main/manifests/folkestone.json			
mobile-landscapes	©Martin Crowther		3, Albion Villas, Folkestone				https://stor.artstor.org/stor/976ac6dd-9111-43f0-8d31-ddc807990e24	
mobile-landscapes	©Martin Crowther		Victoria Parade, Broadstairs				https://stor.artstor.org/stor/1807d34b-a40f-4979-95a8-fee341c98aa5	
mobile-landscapes	Glen, via Wikimedia Commons		Chalk Church	CC BY 2.0			https://upload.wikimedia.org/wikipedia/commons/6/64/Chalk_Church%2C_Kent.jpg	
mobile-landscapes	©Ken Moffat					Forge Cottage, Chalk	images/Forge Cottage Chalk.JPG	
mobile-landscapes	©Carolyn Oulton					Cooling Churchyard	images/Cooling churchyard.jpg	
mobile-landscapes						Ship and Lobster ©Ken Moffat	images/Ship and Lobster.JPG	
mobile-landscapes	Michelle Crowther		Pies				https://stor.artstor.org/stor/bfce798e-18d9-4e1b-bd73-b375747cb320	
mobile-landscapes	CC BY-SA 2.0		A Kentish byway in Autumn				https://upload.wikimedia.org/wikipedia/commons/e/e2/A_Kentish_byway_in_Autumn_-_geograph.org.uk_-_1025007.jpg	
mobile-landscapes	Benjamin Mortley					Cobham, Kent: The Leather Bottle	https://stor.artstor.org/stor/5aae08bd-3755-49e9-b144-25809d990abe	
mobile-landscapes	Benjamin Mortley					Bull Hotel	https://stor.artstor.org/stor/71d79942-8b89-4986-93c1-26ac1891d108	
mobile-landscapes	Benjamin Mortley					Restoration House	https://stor.artstor.org/stor/08a01877-5172-46fe-ba14-108ac56bf37b	
mobile-landscapes	F. A. Fraser., Public domain, via Wikimedia Commons		Estella and Pip				https://upload.wikimedia.org/wikipedia/commons/a/ac/Estellapip.jpg	
mobile-landscapes	Wikimedia Commons					Guild Hall, Rochester	https://upload.wikimedia.org/wikipedia/commons/7/70/GuildhallRochester.jpg	
mobile-landscapes	Wikimedia Commons					Eastgate House, Rochester High St.	https://upload.wikimedia.org/wikipedia/commons/6/64/Eastgate_House%2C_Rochester_High_St.JPG	
mobile-landscapes	Marcus Stone, Public domain, via Wikimedia Commons		With Estella after all				https://upload.wikimedia.org/wikipedia/commons/8/87/With_Estella_after_all%2C_by_Marcus_Stone.jpg	
mobile-landscapes						Gad's Hill In Dickens Land	images/Gadshill In Dickens Land.JPG	
mobile-landscapes						Charles Dickens with his two daughters	https://upload.wikimedia.org/wikipedia/commons/2/22/Charles_Dickens_with_his_two_daughters_by_Mason_%26_Co_%28Robert_Hindry_Mason%29.jpg	
mobile-landscapes	©The British Library Board Maps 67463					Gads1866	images/Gads1864067463.jpg	
mobile-landscapes							images/CDMamieKatie.jpg	
mobile-landscapes	Francis Arthur Fraser, Public domain, via Wikimedia Commons		Then she softly patted my shoulder				https://upload.wikimedia.org/wikipedia/commons/2/23/%28ch.17%29_Then_she_softly_patted_my_shoulder.jpeg	
mobile-landscapes	©Martin Crowther		Camden Crescent, Dover, where Dickens stayed while he wrote Bleak House				https://stor.artstor.org/stor/61b0b13d-f9de-432b-a628-1706a79d3cf4	
great-expectations-restoration-house	Scanned image and text by Philip V. Allingham, www.victorianweb.org		Restoration House, Crow Lane, Rochester, Kent by Ernest William Haslehust (1866-1949), RI, RWA 1911				images/satis house.jpg	
great-expectations-restoration-house	Benjamin Mortley		Restoration House				https://stor.artstor.org/stor/3c4c6ac1-83f5-4506-b071-fa8fb35f90bc	
great-expectations-restoration-house	Benjamin Mortley		Restoration House				https://stor.artstor.org/stor/9951b7cc-f35d-493e-ad88-077859ca1919	
great-expectations-restoration-house	Benjamin Mortley		Restoration House				https://stor.artstor.org/stor/08a01877-5172-46fe-ba14-108ac56bf37b	
